STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PMONTH,PMONTHNAME,PDAY,PDAYNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PNUMOCCS,PNUMOCCSNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PVIN,PVINNAME,PMODYEAR,PMODYEARNAME,PVPICMAKE,PVPICMAKENAME,PVPICMODEL,PVPICMODELNAME,PVPICBODYCLASS,PVPICBODYCLASSNAME,PMAKE,PMAKENAME,PMODEL,PBODYTYP,PBODYTYPNAME,PICFINALBODY,PICFINALBODYNAME,PGVWR_FROM,PGVWR_FROMNAME,PGVWR_TO,PGVWR_TONAME,PTRAILER,PTRAILERNAME,PTRLR1VIN,PTRLR1VINNAME,PTRLR2VIN,PTRLR2VINNAME,PTRLR3VIN,PTRLR3VINNAME,PTRLR1GVWR,PTRLR1GVWRNAME,PTRLR2GVWR,PTRLR2GVWRNAME,PTRLR3GVWR,PTRLR3GVWRNAME,PMCARR_ID,PMCARR_IDNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDEROVERRIDE,PUNDEROVERRIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PFIRE,PFIRENAME,PMAK_MOD,PMAK_MODNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PDEATHS
41,Oregon,410545,2,1,12,December,19,19,5,5:00am-5:59am,15,15,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3C63RRGL1NG1,3C63RRGL1NG1,2022,2022,496,Ram,13622,3500,60,Pickup,7,Dodge,880,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,Not Applicable,13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",1,One Trailer,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units,98,Not Reported,77,No Trailing Units,77,No Trailing Units,573010379,573010379,57,US DOT,3010379,3010379,4,Truck Pulling Trailer(s),1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,7880,"Dodge Medium/Heavy Pickup (pickup-style only  over 10,000 lbs)",3,C,6,3,R,R,G,L,1,N,G,1,0
41,Oregon,410565,2,1,12,December,17,17,8,8:00am-8:59am,44,44,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FTFW1EVXAFA,1FTFW1EVXAFA,2010,2010,460,Ford,1801,F-150,60,Pickup,12,Ford,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,12481,Ford F-Series pickup,1,F,T,F,W,1,E,V,X,A,F,A,0
42,Pennsylvania,420002,2,1,1,January,4,4,21,9:00pm-9:59pm,56,56,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3GTU2MEC2GG2,3GTU2MEC2GG2,2016,2016,472,GMC,1857,Sierra,60,Pickup,23,GMC,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,1,1 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,23481,"GMC C, K, R, V-series pickup/     Sierra",3,G,T,U,2,M,E,C,2,G,G,2,0
42,Pennsylvania,420065,2,1,1,January,25,25,16,4:00pm-4:59pm,46,46,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,2,02,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,39,Ohio,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3ALXA7003JDJ,3ALXA7003JDJ,2018,2018,450,Freightliner,2482,Columbia,64,Incomplete - Glider,82,Freightliner,881,78,Unknown medium/heavy truck type,66,Truck-Tractor,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",1,One Trailer,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units,98,Not Reported,77,No Trailing Units,77,No Trailing Units,57000117241,57000117241,57,US DOT,000117241,000117241,6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,8,8 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,82881,Freightliner Medium/Heavy - CBE,3,A,L,X,A,7,0,0,3,J,D,J,0
42,Pennsylvania,420072,2,1,2,February,4,4,14,2:00pm-2:59pm,56,56,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1S9A1BND4C10,1S9A1BND4C10,2012,2012,10211,SUTPHEN,26714,CUSTOM,130,Fire Apparatus,98,Other Make,890,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",0,Not Applicable,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,88888888888,None,88,None,888888888,None,2,Single-Unit Truck (3 or more axles),96,No Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,7,Fire Truck,5,"Emergency Operation, Emergency Warning Equipment in Use",2,Override,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,98890,Other Make Medium/Heavy  COE entry position unknown,1,S,9,A,1,B,N,D,4,C,1,0,0
42,Pennsylvania,420073,2,1,2,February,26,26,7,7:00am-7:59am,51,51,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JM1BPBMM0K11,JM1BPBMM0K11,2019,2019,473,Mazda,2074,Mazda3,5,Hatchback/Liftback/Notchback,41,Mazda,51,5,5-door/4-door hatchback,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,3,3 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,41051,Mazda Mazda3,J,M,1,B,P,B,M,M,0,K,1,1,0
42,Pennsylvania,420086,2,1,4,April,8,8,19,7:00pm-7:59pm,25,25,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,KMUMADTB5NU0,KMUMADTB5NU0,2022,2022,5083,GENESIS,28463,GV70,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),55,Hyundai,498,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,55498,Hyundai Other (light truck),K,M,U,M,A,D,T,B,5,N,U,0,0
42,Pennsylvania,420086,3,1,4,April,8,8,19,7:00pm-7:59pm,25,25,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,WBA3B5G52ENS,WBA3B5G52ENS,2014,2014,452,BMW,1709,328i,13,Sedan/Saloon,34,BMW,34,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,34034,BMW 3-series,W,B,A,3,B,5,G,5,2,E,N,S,0
42,Pennsylvania,420086,4,1,4,April,8,8,19,7:00pm-7:59pm,25,25,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,ZACCJBBB5JPG,ZACCJBBB5JPG,2018,2018,483,Jeep,6160,Renegade,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2,Jeep / Kaiser-Jeep / Willys- Jeep,408,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,2408,Jeep / Kaiser-Jeep / Willys- Jeep Renegade,Z,A,C,C,J,B,B,B,5,J,P,G,0
42,Pennsylvania,420087,3,2,4,April,2,2,15,3:00pm-3:59pm,15,15,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JTDKN3DU5C54,JTDKN3DU5C54,2012,2012,448,Toyota,2209,PRIUS,5,Hatchback/Liftback/Notchback,49,Toyota,46,5,5-door/4-door hatchback,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,11,11 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,49046,Toyota Prius *,J,T,D,K,N,3,D,U,5,C,5,4,0
42,Pennsylvania,420116,2,1,3,March,11,11,19,7:00pm-7:59pm,55,55,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2G1WB58KX693,2G1WB58KX693,2006,2006,467,Chevrolet,1833,Impala,13,Sedan/Saloon,20,Chevrolet,2,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,9,Reported as Unknown,98,Not Reported,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,20002,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2,G,1,W,B,5,8,K,X,6,9,3,0
42,Pennsylvania,420141,2,1,4,April,11,11,9,9:00am-9:59am,1,1,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JNAUZ51J37A5,JNAUZ51J37A5,2007,2007,518,UD,2329,UD1400,11,Truck,98,Other Make,808,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",0,Not Applicable,14,"Class 4: 14,001 - 16,000 lbs. (6,350 - 7,258 kg)",14,"Class 4: 14,001 - 16,000 lbs. (6,350 - 7,258 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77777777777,Not Reported,77,Not Reported,777777777,Not Reported,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",96,No Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,4,Functional Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,98808,Other Make UD,J,N,A,U,Z,5,1,J,3,7,A,5,0
42,Pennsylvania,420141,3,1,4,April,11,11,9,9:00am-9:59am,1,1,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FTRF3B67CEB,1FTRF3B67CEB,2012,2012,460,Ford,1806,F-350,60,Pickup,12,Ford,880,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,Not Applicable,13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77777777777,Not Reported,77,Not Reported,777777777,Not Reported,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,6,6 Clock Point,2,Minor Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12880,"Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",1,F,T,R,F,3,B,6,7,C,E,B,0
42,Pennsylvania,420160,2,1,3,March,23,23,10,10:00am-10:59am,40,40,10,Railway Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JS3TD0425941,JS3TD0425941,2009,2009,509,Suzuki,10291,Grand Vitara,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),53,Suzuki,404,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,81,Right,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,53404,Suzuki Grand Vitara (2003 on; see model 402 for models prior to 2003),J,S,3,T,D,0,4,2,5,9,4,1,0
42,Pennsylvania,420160,3,1,3,March,23,23,10,10:00am-10:59am,40,40,10,Railway Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,4S3BH6869376,4S3BH6869376,2003,2003,523,Subaru,2232,Legacy,15,Wagon,48,Subaru,34,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,81,Right,2,Minor Damage,5,Not Towed,14,Parked Motor Vehicle,0,No or Not Reported,48034,Subaru Legacy/Outback(prior to 2003 only; see 045 for 2003 on),4,S,3,B,H,6,8,6,9,3,7,6,0
42,Pennsylvania,420178,2,1,4,April,2,2,13,1:00pm-1:59pm,30,30,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5N1AT2MV2EC8,5N1AT2MV2EC8,2014,2014,478,Nissan,1913,Rogue,8,Crossover Utility Vehicle (CUV),35,Nissan/Datsun,51,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,9,Reported as Unknown,11,11 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,35051,"Nissan/Datsun Rogue (For 2008-2018 only.  For model years 2019 on, see 35-404.)",5,N,1,A,T,2,M,V,2,E,C,8,0
42,Pennsylvania,420178,3,1,4,April,2,2,13,1:00pm-1:59pm,30,30,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,ML32FUFJXNHF,ML32FUFJXNHF,2022,2022,481,Mitsubishi,13842,Mirage G4,13,Sedan/Saloon,52,Mitsubishi,48,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,9,Reported as Unknown,11,11 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,52048,Mitsubishi Mirage (2014 on.  For 1985-2002 use 52-035.),M,L,3,2,F,U,F,J,X,N,H,F,0
42,Pennsylvania,420199,2,1,2,February,25,25,8,8:00am-8:59am,22,22,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1HTMKAZN0BH3,1HTMKAZN0BH3,2011,2011,526,International,2648,MA035,11,Truck,84,International Harvester/Navistar,881,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",0,Not Applicable,17,"Class 7: 26,001 - 33,000 lbs. (11,794 - 14,969 kg)",17,"Class 7: 26,001 - 33,000 lbs. (11,794 - 14,969 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77777777777,Not Reported,77,Not Reported,777777777,Not Reported,88,"Qualifying Vehicle, Unknown Configuration",98,Unknown Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,12,Towing  Incident Response,5,"Emergency Operation, Emergency Warning Equipment in Use",0,No Underride or Override,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,84881,International Harvester/Navistar Medium/Heavy - CBE,1,H,T,M,K,A,Z,N,0,B,H,3,0
42,Pennsylvania,420211,2,1,4,April,3,3,10,10:00am-10:59am,1,1,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2G1WB58NX813,2G1WB58NX813,2008,2008,467,Chevrolet,1833,Impala,13,Sedan/Saloon,20,Chevrolet,2,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,5,5 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,20002,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2,G,1,W,B,5,8,N,X,8,1,3,0
